timestamp,open,high,low,close,volume,close_time,quote_volume,trades
1764405000000,90672.35000000,90770.15000000,90514.24000000,90526.79000000,0.00308000,1764405899999,278.85530370,4
1764405900000,90531.20000000,90743.17000000,90531.20000000,90743.17000000,0.00007000,1764406799999,6.34142340,2
1764406800000,90489.26000000,90489.26000000,90489.26000000,90489.26000000,0.00010000,1764407699999,9.04892600,1
1764407700000,90503.97000000,90503.97000000,90503.97000000,90503.97000000,0.00008000,1764408599999,7.24031760,1
1764408600000,90682.94000000,90682.94000000,90682.94000000,90682.94000000,0.00008000,1764409499999,7.25463520,1
1764409500000,90678.34000000,90678.39000000,90486.56000000,90491.35000000,0.00383000,1764410399999,347.27723280,5
1764410400000,90641.68000000,90641.68000000,90488.12000000,90488.12000000,0.00027000,1764411299999,24.43947040,2
1764411300000,90766.64000000,90766.64000000,90368.32000000,90693.84000000,0.01810000,1764412199999,1636.79380120,4
1764412200000,90689.46000000,90689.46000000,90689.46000000,90689.46000000,0.00022000,1764413099999,19.95168120,1
1764413100000,90456.53000000,90671.44000000,90456.53000000,90671.44000000,0.00063000,1764413999999,57.10581440,2
1764414000000,90651.19000000,90651.19000000,90632.38000000,90632.38000000,0.00548000,1764414899999,496.69477450,12
1764414900000,90684.86000000,90684.86000000,90432.76000000,90432.76000000,0.00008000,1764415799999,7.24470480,2
1764415800000,90656.49000000,90656.49000000,90637.37000000,90637.37000000,0.00325000,1764416699999,294.57334610,3
1764416700000,90475.91000000,90475.91000000,90475.91000000,90475.91000000,0.00008000,1764417599999,7.23807280,1
1764417600000,90736.61000000,90898.85000000,90733.26000000,90894.39000000,0.00223000,1764418499999,202.54235080,11
1764418500000,90854.10000000,90854.10000000,90854.10000000,90854.10000000,0.00022000,1764419399999,19.98790200,1
1764419400000,90761.16000000,90761.16000000,90761.16000000,90761.16000000,0.00004000,1764420299999,3.63044640,1
1764420300000,90745.29000000,90745.29000000,90482.12000000,90487.78000000,0.00379000,1764421199999,343.71984520,8
1764421200000,90726.84000000,90726.84000000,90719.22000000,90719.22000000,0.00192000,1764422099999,174.18807190,7
1764422100000,90718.13000000,90824.43000000,90718.13000000,90815.84000000,0.00335000,1764422999999,304.20273330,4
1764423000000,90904.54000000,90904.54000000,90904.54000000,90904.54000000,0.00004000,1764423899999,3.63618160,1
1764423900000,90595.49000000,90837.27000000,90595.49000000,90837.27000000,0.00035000,1764424799999,31.77370210,2
1764424800000,90818.10000000,90818.10000000,90670.17000000,90794.42000000,0.01281000,1764425699999,1162.31481340,10
1764425700000,90700.27000000,90789.71000000,90700.27000000,90771.12000000,0.00554000,1764426599999,502.49019310,4
1764426600000,90762.13000000,90762.13000000,90622.92000000,90626.26000000,0.01124000,1764427499999,1018.63319570,5
1764427500000,90735.91000000,90735.91000000,90629.91000000,90727.95000000,0.00062000,1764428399999,56.23431660,4
1764428400000,90726.25000000,90820.15000000,90626.41000000,90809.22000000,0.01412000,1764429299999,1280.53212180,19
1764429300000,90810.44000000,91134.74000000,90649.60000000,90841.90000000,0.11484000,1764430199999,10439.47943800,28
1764430200000,90850.13000000,91066.48000000,90850.13000000,91043.86000000,0.02656000,1764431099999,2413.52664870,6
1764431100000,91036.80000000,91036.80000000,90875.23000000,90875.33000000,0.02253000,1764431999999,2051.01379240,6
1764432000000,90888.69000000,91136.42000000,90888.69000000,91108.80000000,0.16951000,1764432899999,15410.47213540,17
1764432900000,91107.29000000,91158.03000000,90886.41000000,90886.41000000,0.09041000,1764433799999,8222.98621950,21
1764433800000,90857.21000000,91097.17000000,90857.21000000,90868.84000000,0.00353000,1764434699999,320.75354530,3
1764434700000,91075.69000000,91137.03000000,90756.15000000,91132.05000000,0.00111000,1764435599999,101.08533590,8
1764435600000,90997.63000000,91128.99000000,90711.51000000,90711.51000000,0.00503000,1764436499999,458.05593350,15
1764436500000,90959.26000000,90959.26000000,90602.25000000,90608.99000000,0.38537000,1764437399999,34976.14864710,25
1764437400000,90690.00000000,90726.39000000,90476.14000000,90489.52000000,0.12931000,1764438299999,11701.72350200,15
1764438300000,90498.38000000,90691.48000000,90446.04000000,90676.10000000,0.03807000,1764439199999,3444.96657870,10
1764439200000,90444.95000000,90657.92000000,90216.25000000,90460.06000000,0.01351000,1764440099999,1221.31884070,48
1764440100000,90459.19000000,90507.59000000,90211.71000000,90214.82000000,0.07405000,1764440999999,6695.80026940,19
1764441000000,90217.10000000,90642.71000000,90217.10000000,90352.58000000,0.07691000,1764441899999,6956.46748640,21
1764441900000,90631.15000000,90728.04000000,90385.48000000,90727.86000000,0.00902000,1764442799999,817.66607220,9
1764442800000,90725.82000000,90799.99000000,90722.01000000,90799.54000000,0.00451000,1764443699999,409.40653950,11
1764443700000,90799.13000000,90824.62000000,90589.41000000,90824.62000000,0.17754000,1764444599999,16120.55110910,13
1764444600000,90868.97000000,90868.97000000,90627.79000000,90634.85000000,0.00184000,1764445499999,166.94223780,6
1764445500000,90827.90000000,90827.90000000,90631.57000000,90786.12000000,0.02599000,1764446399999,2355.57836870,9
1764446400000,90781.72000000,90781.72000000,90335.44000000,90613.82000000,0.04232000,1764447299999,3829.45530320,30
1764447300000,90609.80000000,90612.74000000,90609.80000000,90612.74000000,0.04134000,1764448199999,3745.92763270,8
1764448200000,90692.93000000,90797.70000000,90503.52000000,90797.70000000,0.04036000,1764449099999,3659.53615360,8
1764449100000,90577.38000000,91045.81000000,90577.38000000,91045.81000000,0.01914000,1764449999999,1740.29153040,15
1764450000000,90799.11000000,91025.09000000,90751.07000000,90992.02000000,0.76240000,1764450899999,69189.91239350,19
1764450900000,90991.37000000,91046.63000000,90756.52000000,91046.63000000,0.27091000,1764451799999,24649.44044620,13
1764451800000,91032.49000000,91046.65000000,90825.31000000,91046.65000000,0.00620000,1764452699999,564.39406760,3
1764452700000,91042.03000000,91046.98000000,90857.29000000,91046.98000000,0.04630000,1764453599999,4215.29476670,8
1764453600000,91061.13000000,91061.13000000,90752.94000000,90752.98000000,0.02784000,1764454499999,2526.86871790,13
1764454500000,90652.69000000,90947.80000000,90652.69000000,90668.98000000,0.00693000,1764455399999,629.90220550,8
1764455400000,90878.58000000,90917.81000000,90878.58000000,90917.81000000,0.04960000,1764456299999,4507.68663750,11
1764456300000,90916.40000000,91017.23000000,90704.19000000,90712.31000000,0.01337000,1764457199999,1214.49393840,5
1764457200000,90717.28000000,90942.79000000,90707.37000000,90778.35000000,0.06955000,1764458099999,6309.33124800,27
1764458100000,90728.81000000,90877.67000000,90592.00000000,90643.06000000,0.02804000,1764458999999,2546.21479620,10
1764459000000,90884.35000000,90884.35000000,90880.75000000,90883.59000000,0.05169000,1764459899999,4697.80156030,4
1764459900000,90878.90000000,90878.90000000,90878.90000000,90878.90000000,0.00008000,1764460799999,7.27031200,1
1764460800000,90868.68000000,91000.95000000,90721.15000000,90861.06000000,0.01774000,1764461699999,1611.90653980,26
1764461700000,90972.75000000,90972.75000000,90729.55000000,90956.90000000,0.00077000,1764462599999,70.02160130,5
1764462600000,90746.70000000,90944.85000000,90746.70000000,90935.57000000,0.01175000,1764463499999,1068.35748830,5
1764463500000,90757.71000000,90930.73000000,90757.71000000,90927.93000000,0.00205000,1764464399999,186.36460130,16
1764464400000,90927.10000000,91002.81000000,90780.88000000,91002.74000000,0.03338000,1764465299999,3036.21644860,26
1764465300000,91002.81000000,91065.80000000,90902.00000000,90902.28000000,0.11438000,1764466199999,10415.32166180,9
1764466200000,91041.84000000,91041.84000000,91041.30000000,91041.30000000,0.00083000,1764467099999,75.56440240,3
1764467100000,91026.63000000,91026.63000000,90902.40000000,90902.40000000,0.00448000,1764467999999,407.55763630,4
1764468000000,91003.34000000,91036.02000000,90902.41000000,91019.52000000,0.01067000,1764468899999,971.07460230,16
1764468900000,90999.64000000,90999.64000000,90901.73000000,90994.81000000,0.01790000,1764469799999,1628.21869170,34
1764469800000,90906.00000000,90999.63000000,90901.73000000,90987.20000000,0.06409000,1764470699999,5831.16851110,7
1764470700000,90973.45000000,90973.45000000,90695.38000000,90944.24000000,0.04332000,1764471599999,3933.95208000,17
1764471600000,90943.07000000,90943.07000000,90583.56000000,90880.81000000,0.02451000,1764472499999,2224.58018940,20
1764472500000,90576.97000000,90758.82000000,90445.28000000,90497.24000000,0.00995000,1764473399999,901.08532410,13
1764473400000,90753.51000000,90898.80000000,90552.89000000,90884.67000000,0.05568000,1764474299999,5053.22229060,12
1764474300000,90995.05000000,90995.05000000,90668.77000000,90668.77000000,0.00014000,1764475199999,12.70341620,2
1764475200000,90972.99000000,90998.30000000,90969.40000000,90983.66000000,0.01951000,1764476099999,1775.16011530,16
1764476100000,90981.73000000,90981.73000000,90789.93000000,90805.52000000,0.00397000,1764476999999,360.93329570,33
1764477000000,90960.11000000,90960.11000000,90812.27000000,90942.01000000,0.00096000,1764477899999,87.24527880,17
1764477900000,90828.95000000,90927.22000000,90803.44000000,90917.56000000,0.11888000,1764478799999,10795.42192250,15
1764478800000,90916.64000000,90916.64000000,90725.43000000,90725.43000000,0.03822000,1764479699999,3472.14706200,19
1764479700000,90728.65000000,90884.68000000,90722.15000000,90875.04000000,0.18506000,1764480599999,16789.60846560,16
1764480600000,90868.61000000,90868.61000000,90631.69000000,90650.98000000,0.00819000,1764481499999,743.95305530,8
1764481500000,90656.74000000,90851.13000000,90656.74000000,90847.82000000,0.00885000,1764482399999,803.95842340,6
1764482400000,90973.99000000,90973.99000000,90689.67000000,90961.03000000,0.00184000,1764483299999,167.17522680,7
1764483300000,90703.77000000,90950.01000000,90703.77000000,90945.59000000,0.00022000,1764484199999,19.98398040,3
1764484200000,90745.13000000,90996.23000000,90745.13000000,90770.03000000,0.00130000,1764485099999,118.05530820,7
1764485100000,90990.24000000,90990.24000000,90779.28000000,90978.60000000,0.00611000,1764485999999,555.92073860,5
1764486000000,90977.22000000,90981.09000000,90973.97000000,90981.05000000,0.00934000,1764486899999,849.72875590,8
1764486900000,90996.27000000,90996.27000000,90829.47000000,90829.47000000,0.01212000,1764487799999,1102.82311250,4
1764487800000,90989.63000000,90989.63000000,90839.44000000,90842.82000000,0.02631000,1764488699999,2390.11188210,5
1764488700000,90998.84000000,91020.35000000,90998.84000000,91016.33000000,0.02302000,1764489599999,2095.17223690,7
1764489600000,91018.13000000,91020.40000000,90871.98000000,91020.40000000,0.03374000,1764490499999,3071.01295070,9
1764490500000,91043.80000000,91416.34000000,91043.80000000,91416.34000000,0.06078000,1764491399999,5540.63243980,22
1764491400000,91062.77000000,91360.90000000,91022.26000000,91252.91000000,0.09109000,1764492299999,8295.30945320,21
1764492300000,91250.71000000,91371.80000000,91024.86000000,91371.80000000,0.01049000,1764493199999,957.23120440,5
1764493200000,91353.35000000,91533.42000000,91353.35000000,91533.42000000,0.08508000,1764494099999,7776.63446730,16
1764494100000,91253.27000000,91579.55000000,91253.27000000,91259.72000000,0.00379000,1764494999999,346.63276350,5
1764495000000,91259.72000000,91259.72000000,91259.72000000,91259.72000000,0.00000000,1764495899999,0.00000000,0
1764495900000,91288.33000000,91288.33000000,91288.33000000,91288.33000000,0.00007000,1764496799999,6.39018310,1
1764496800000,91523.45000000,91523.45000000,91280.99000000,91505.03000000,0.04451000,1764497699999,4064.19240460,14
1764497700000,91498.87000000,91498.87000000,91498.87000000,91498.87000000,0.00008000,1764498599999,7.31990960,1
1764498600000,91264.69000000,91264.69000000,91264.49000000,91264.52000000,0.03000000,1764499499999,2737.93655000,6
1764499500000,91226.40000000,91226.40000000,91226.40000000,91226.40000000,0.00008000,1764500399999,7.29811200,1
1764500400000,91434.81000000,91434.81000000,91428.88000000,91428.88000000,0.00366000,1764501299999,334.64888150,6
1764501300000,91428.88000000,91428.88000000,91428.88000000,91428.88000000,0.00000000,1764502199999,0.00000000,0
1764502200000,91406.49000000,91406.49000000,91205.02000000,91390.40000000,0.02837000,1764503099999,2588.28075050,7
1764503100000,91126.58000000,91366.75000000,91022.64000000,91022.64000000,0.00692000,1764503999999,630.59656070,4
1764504000000,91023.61000000,91359.54000000,91023.61000000,91340.39000000,0.00471000,1764504899999,430.14224870,20
1764504900000,91338.07000000,91361.27000000,91082.82000000,91361.27000000,0.03092000,1764505799999,2824.14488250,10
1764505800000,91293.91000000,91293.91000000,91182.27000000,91182.27000000,0.00180000,1764506699999,164.32010680,2
1764506700000,91493.76000000,91566.08000000,91266.43000000,91559.71000000,0.04734000,1764507599999,4330.03370960,15
1764507600000,91555.57000000,91555.57000000,91333.36000000,91542.99000000,0.03307000,1764508499999,3026.85296270,15
1764508500000,91569.62000000,91917.79000000,91569.62000000,91665.23000000,0.02163000,1764509399999,1984.03864680,22
1764509400000,91970.37000000,91970.37000000,91688.00000000,91965.06000000,0.00218000,1764510299999,200.21029520,4
1764510300000,91693.39000000,91940.36000000,91672.09000000,91936.82000000,0.01128000,1764511199999,1034.57443460,5
1764511200000,91932.66000000,91932.66000000,91911.66000000,91911.66000000,0.00230000,1764512099999,211.42517000,8
1764512100000,91650.99000000,91818.78000000,91569.37000000,91813.70000000,0.05947000,1764512999999,5450.23655070,19
1764513000000,91811.63000000,91811.63000000,91369.57000000,91569.55000000,0.00960000,1764513899999,877.19849350,7
1764513900000,91563.23000000,91563.23000000,91563.23000000,91563.23000000,0.00049000,1764514799999,44.86598270,1
1764514800000,91549.94000000,91549.95000000,91335.49000000,91535.45000000,0.01044000,1764515699999,955.25377470,25
1764515700000,91531.72000000,91666.79000000,91331.69000000,91666.70000000,0.00137000,1764516599999,125.43375100,5
1764516600000,91660.76000000,91660.76000000,91303.94000000,91651.03000000,0.22230000,1764517499999,20309.97901110,9
1764517500000,91635.73000000,91635.73000000,91327.47000000,91629.63000000,0.00279000,1764518399999,255.47206080,5
1764518400000,91352.08000000,91614.88000000,91352.08000000,91598.28000000,0.00203000,1764519299999,185.94557060,11
1764519300000,91597.02000000,91789.95000000,91596.82000000,91789.95000000,0.03112000,1764520199999,2852.74879890,10
1764520200000,91463.12000000,91537.10000000,91463.12000000,91537.10000000,0.00063000,1764521099999,57.66245460,2
1764521100000,91794.53000000,91884.73000000,91794.53000000,91880.54000000,0.25093000,1764521999999,23052.73037640,11
1764522000000,91634.09000000,91877.79000000,91393.38000000,91395.88000000,0.06314000,1764522899999,5780.30289000,30
1764522900000,91590.54000000,91590.54000000,91399.99000000,91399.99000000,0.15786000,1764523799999,14435.96564570,10
1764523800000,91400.00000000,91500.00000000,91357.24000000,91500.00000000,0.09347000,1764524699999,8543.69711320,9
1764524700000,91500.00000000,91500.00000000,91386.58000000,91499.98000000,0.03496000,1764525599999,3198.82737340,7
1764525600000,91499.97000000,91499.97000000,91192.54000000,91418.04000000,0.13738000,1764526499999,12562.97489750,37
1764526500000,91414.65000000,91414.65000000,91216.75000000,91216.75000000,0.00081000,1764527399999,73.95529360,6
1764527400000,91227.22000000,91430.95000000,91227.22000000,91427.09000000,0.00041000,1764528299999,37.46353820,4
1764528300000,91422.86000000,91453.71000000,91422.86000000,91453.71000000,0.03162000,1764529199999,2891.75843020,7
1764529200000,91495.40000000,91495.40000000,91486.43000000,91486.43000000,0.00372000,1764530099999,340.35496230,8
1764530100000,91485.11000000,91485.11000000,91204.49000000,91466.81000000,0.03050000,1764530999999,2790.07901720,8
1764531000000,91222.18000000,91457.65000000,91222.18000000,91256.56000000,0.00250000,1764531899999,228.61282570,6
1764531900000,91456.91000000,91466.81000000,91300.65000000,91300.65000000,0.04740000,1764532799999,4335.21997940,11
1764532800000,91466.78000000,91611.00000000,91311.23000000,91610.99000000,0.10908000,1764533699999,9979.63014560,26
1764533700000,91610.27000000,91610.27000000,91367.13000000,91508.08000000,0.12934000,1764534599999,11845.66655340,19
1764534600000,91226.71000000,91426.31000000,91199.56000000,91385.66000000,0.13433000,1764535499999,12254.15067110,20
1764535500000,91308.01000000,91381.58000000,91308.01000000,91374.17000000,0.00110000,1764536399999,100.45131260,3
1764536400000,91523.49000000,91523.49000000,91024.37000000,91024.37000000,0.01634000,1764537299999,1492.32612200,25
1764537300000,91287.38000000,91287.38000000,90882.36000000,91038.45000000,0.01367000,1764538199999,1243.91357610,16
1764538200000,91093.07000000,91230.08000000,90918.70000000,91228.09000000,0.05549000,1764539099999,5054.89223450,10
1764539100000,91216.24000000,91216.24000000,90964.37000000,91209.51000000,0.00237000,1764539999999,216.14193620,9
1764540000000,91209.51000000,91437.67000000,91113.09000000,91435.68000000,0.00880000,1764540899999,803.18878540,14
1764540900000,91431.84000000,91431.84000000,91330.46000000,91330.46000000,0.16330000,1764541799999,14930.77170540,3
1764541800000,90954.01000000,91329.76000000,90954.01000000,91328.27000000,0.00232000,1764542699999,211.33644340,5
1764542700000,91313.66000000,91313.66000000,90973.78000000,91290.48000000,0.01745000,1764543599999,1588.53674260,7
1764543600000,91304.23000000,91304.23000000,90910.09000000,91121.98000000,0.05983000,1764544499999,5446.05479590,18
1764544500000,90855.02000000,90918.62000000,90681.03000000,90910.53000000,0.01569000,1764545399999,1424.06042710,27
1764545400000,90626.25000000,90847.48000000,90540.77000000,90541.68000000,0.01230000,1764546299999,1114.44513160,13
1764546300000,90546.29000000,90783.86000000,90419.25000000,90589.87000000,0.19070000,1764547199999,17257.56363050,33
1764547200000,90368.32000000,90586.46000000,88929.74000000,88929.74000000,4.49383000,1764548099999,403367.89785200,225
1764548100000,89194.89000000,89194.89000000,88442.71000000,88442.71000000,0.37878000,1764548999999,33564.29032960,58
1764549000000,88400.00000000,88596.24000000,87682.70000000,88160.24000000,0.13408000,1764549899999,11797.43835820,77
1764549900000,87683.34000000,88020.34000000,87053.60000000,87142.00000000,0.58775000,1764550799999,51284.59863510,75
1764550800000,87340.77000000,87665.57000000,87000.01000000,87662.51000000,0.74033000,1764551699999,64644.78024630,58
1764551700000,87662.59000000,87805.51000000,87440.26000000,87560.83000000,0.01130000,1764552599999,989.93463210,19
1764552600000,87560.58000000,87716.44000000,87279.31000000,87470.20000000,0.18483000,1764553499999,16192.63939270,30
1764553500000,87745.49000000,87745.49000000,87269.73000000,87477.86000000,0.05501000,1764554399999,4813.65843040,35
1764554400000,87390.38000000,87722.17000000,87390.03000000,87721.78000000,0.09541000,1764555299999,8350.78919080,14
1764555300000,87628.18000000,87628.18000000,87258.96000000,87258.96000000,0.01147000,1764556199999,1002.35233280,11
1764556200000,87153.72000000,87416.56000000,86695.88000000,86706.92000000,0.17930000,1764557099999,15611.07155640,54
1764557100000,86695.88000000,86923.05000000,86550.25000000,86920.01000000,0.17098000,1764557999999,14833.47693410,28
1764558000000,86917.03000000,86917.03000000,86464.18000000,86464.18000000,0.27369000,1764558899999,23671.14668920,29
1764558900000,86464.18000000,86860.48000000,86316.45000000,86644.38000000,0.03789000,1764559799999,3277.56717280,25
1764559800000,86554.35000000,86554.35000000,86207.82000000,86549.18000000,0.05853000,1764560699999,5050.42084800,24
1764560700000,86543.01000000,86543.01000000,86226.61000000,86507.52000000,0.00291000,1764561599999,251.58665250,8
1764561600000,86505.56000000,86505.56000000,86064.01000000,86236.70000000,0.07949000,1764562499999,6849.12241200,31
1764562500000,86011.03000000,86144.68000000,85726.67000000,85907.46000000,0.08213000,1764563399999,7058.87092610,40
1764563400000,85828.40000000,86076.77000000,85737.65000000,86072.75000000,0.02335000,1764564299999,2003.93238710,13
1764564300000,86070.30000000,86070.30000000,85770.30000000,85865.40000000,0.01068000,1764565199999,917.31332030,16
1764565200000,85865.33000000,86000.46000000,85678.82000000,85915.78000000,0.38067000,1764566099999,32668.14409050,36
1764566100000,85688.40000000,85903.77000000,85679.41000000,85893.48000000,1.07819000,1764566999999,92378.80855370,5
1764567000000,85851.69000000,85851.69000000,85850.53000000,85850.53000000,0.00201000,1764567899999,172.56072530,2
1764567900000,85970.76000000,86065.24000000,85855.83000000,85862.58000000,0.11194000,1764568799999,9624.32306320,10
1764568800000,86050.95000000,86205.53000000,86049.78000000,86205.53000000,0.12001000,1764569699999,10333.59599090,24
1764569700000,86331.50000000,86331.50000000,86009.25000000,86218.67000000,0.00172000,1764570599999,148.32075140,5
1764570600000,86213.75000000,86327.86000000,86009.31000000,86324.94000000,0.00187000,1764571499999,161.20866120,9
1764571500000,86353.78000000,86353.78000000,86156.98000000,86337.51000000,0.00508000,1764572399999,437.72578880,7
1764572400000,86331.12000000,86331.12000000,86296.71000000,86296.71000000,0.00117000,1764573299999,100.98313040,7
1764573300000,86294.34000000,86294.34000000,86067.31000000,86067.31000000,0.00031000,1764574199999,26.72859170,4
1764574200000,86344.87000000,86525.30000000,86344.87000000,86522.05000000,0.00468000,1764575099999,404.37985700,10
1764575100000,86525.51000000,86578.07000000,86363.11000000,86575.45000000,0.20919000,1764575999999,18099.56142080,9
1764576000000,86579.50000000,86678.48000000,86391.55000000,86650.81000000,0.00342000,1764576899999,296.12490010,8
1764576900000,86644.89000000,86644.89000000,86406.48000000,86637.72000000,0.00021000,1764577799999,18.16190610,3
1764577800000,86732.06000000,86789.12000000,86459.06000000,86789.12000000,0.02104000,1764578699999,1825.01477050,8
1764578700000,86789.12000000,86877.33000000,86562.61000000,86877.33000000,0.00126000,1764579599999,109.34667910,4
1764579600000,86883.23000000,86919.16000000,86789.97000000,86789.97000000,0.00149000,1764580499999,129.45038420,6
1764580500000,86605.32000000,86623.47000000,86605.32000000,86623.43000000,0.06148000,1764581399999,5325.60491300,9
1764581400000,86809.52000000,86809.52000000,86550.08000000,86798.31000000,0.02541000,1764582299999,2205.52311360,6
1764582300000,86861.48000000,86894.00000000,86653.00000000,86894.00000000,0.00260000,1764583199999,225.80182960,4
1764583200000,86878.38000000,86878.38000000,86873.21000000,86873.21000000,0.00124000,1764584099999,107.72293550,3
1764584100000,86859.37000000,86859.37000000,86494.86000000,86751.48000000,0.00658000,1764584999999,570.55047650,9
1764585000000,86726.46000000,86726.46000000,86509.67000000,86509.67000000,0.00336000,1764585899999,290.79606150,2
1764585900000,86699.05000000,86699.05000000,86528.66000000,86528.66000000,0.00222000,1764586799999,192.45486270,3
1764586800000,86781.48000000,86781.48000000,86411.68000000,86652.54000000,0.04612000,1764587699999,3994.69684590,21
1764587700000,86650.35000000,86650.35000000,86368.52000000,86368.52000000,0.00126000,1764588599999,109.15356490,3
1764588600000,86368.52000000,86368.52000000,86354.66000000,86354.66000000,0.02042000,1764589499999,1763.63766420,11
1764589500000,86354.66000000,86354.66000000,86205.53000000,86205.53000000,0.02175000,1764590399999,1875.83936590,6
1764590400000,86105.80000000,86443.86000000,85828.40000000,85984.41000000,0.04354000,1764591299999,3746.83449640,28
1764591300000,85768.36000000,86064.47000000,85768.36000000,85983.33000000,0.08944000,1764592199999,7690.25100940,7
1764592200000,85752.84000000,85973.08000000,85458.68000000,85458.68000000,0.01769000,1764593099999,1514.98701060,26
1764593100000,85598.85000000,85598.85000000,84850.41000000,85534.93000000,0.60207000,1764593999999,51216.32873710,85
1764594000000,85550.69000000,86205.10000000,85550.69000000,86161.60000000,0.32655000,1764594899999,28051.04510960,32
1764594900000,86159.40000000,86159.40000000,86142.89000000,86142.89000000,0.00096000,1764595799999,82.70794400,4
1764595800000,85902.15000000,86023.04000000,85670.98000000,85929.93000000,0.03069000,1764596699999,2635.70675720,9
1764596700000,85923.58000000,86171.15000000,85915.53000000,86170.18000000,0.07611000,1764597599999,6554.43247280,7
1764597600000,86149.31000000,86352.47000000,86009.01000000,86350.90000000,0.00719000,1764598499999,620.15686320,23
1764598500000,86350.35000000,86350.35000000,86003.74000000,86214.45000000,0.13147000,1764599399999,11326.55271030,14
1764599400000,86340.58000000,86647.98000000,85980.00000000,86270.98000000,1.13463000,1764600299999,98006.47691660,39
1764600300000,86139.90000000,86264.35000000,86000.00000000,86136.53000000,0.15008000,1764601199999,12925.40525200,15
1764601200000,86239.36000000,86239.36000000,85678.82000000,85678.82000000,0.06866000,1764602099999,5904.50573160,41
1764602100000,85835.91000000,85853.98000000,85000.00000000,85000.00000000,0.32770000,1764602999999,28049.02647330,42
1764603000000,84892.13000000,85058.68000000,83970.33000000,84166.15000000,0.79195000,1764603899999,66906.66212770,103
1764603900000,83943.71000000,84808.07000000,83876.63000000,84807.87000000,2.22100000,1764604799999,186758.27759690,31
1764604800000,84502.32000000,84912.94000000,84127.39000000,84127.39000000,0.12853000,1764605699999,10851.39085510,47
1764605700000,84098.76000000,84622.47000000,84030.65000000,84396.05000000,0.54864000,1764606599999,46131.78574570,21
1764606600000,84625.02000000,85406.55000000,84430.40000000,85220.57000000,2.53591000,1764607499999,215118.45884170,28
1764607500000,85144.84000000,85269.00000000,84533.24000000,84533.66000000,0.14139000,1764608399999,12007.15773450,30
1764608400000,84735.50000000,85010.60000000,84735.20000000,84848.71000000,0.08271000,1764609299999,7017.90913560,30
1764609300000,84616.53000000,85004.99000000,84461.36000000,85004.99000000,0.19806000,1764610199999,16775.45385210,20
1764610200000,85040.19000000,85152.10000000,84694.52000000,85152.10000000,0.13811000,1764611099999,11713.75824070,26
1764611100000,85199.62000000,85303.19000000,85043.07000000,85043.07000000,0.17091000,1764611999999,14559.69356990,17
1764612000000,85042.59000000,85540.90000000,84885.16000000,85540.10000000,0.08753000,1764612899999,7457.74128240,42
1764612900000,85539.34000000,85539.34000000,85173.73000000,85529.98000000,0.13273000,1764613799999,11352.34850100,11
1764613800000,85258.97000000,85529.43000000,84774.87000000,84775.13000000,0.08953000,1764614699999,7619.80257290,44
1764614700000,85023.09000000,85275.22000000,84834.05000000,85275.22000000,0.09834000,1764615599999,8371.88954220,18
1764615600000,85275.21000000,85305.34000000,84804.69000000,85165.79000000,0.03106000,1764616499999,2646.07138880,31
1764616500000,85165.46000000,85165.46000000,84864.57000000,85043.83000000,0.03814000,1764617399999,3238.27996590,15
1764617400000,84938.94000000,85016.83000000,84683.79000000,85016.83000000,0.08455000,1764618299999,7163.39546170,26
1764618300000,84992.02000000,85059.00000000,84686.86000000,85058.13000000,0.02171000,1764619199999,1845.33168850,11
1764619200000,85059.09000000,85847.39000000,85059.09000000,85819.15000000,0.16399000,1764620099999,14017.90377050,63
1764620100000,85524.04000000,85735.87000000,85216.06000000,85216.06000000,0.07222000,1764620999999,6173.96978030,10
1764621000000,85216.87000000,85538.11000000,85216.87000000,85537.88000000,0.00199000,1764621899999,169.94362570,8
1764621900000,85537.57000000,85590.54000000,85280.50000000,85589.84000000,0.00596000,1764622799999,509.50689620,8
1764622800000,85590.79000000,85923.46000000,85590.79000000,85921.61000000,0.04088000,1764623699999,3507.66755810,18
1764623700000,85921.47000000,86388.59000000,85919.19000000,86388.59000000,0.10428000,1764624599999,8981.97146700,40
1764624600000,86139.87000000,86478.44000000,86139.87000000,86474.93000000,0.15244000,1764625499999,13182.64364170,18
1764625500000,86369.69000000,86518.18000000,86161.90000000,86517.64000000,0.13243000,1764626399999,11456.77983210,15
1764626400000,86534.92000000,86884.14000000,86388.51000000,86453.42000000,0.69438000,1764627299999,60241.23114870,63
1764627300000,86706.27000000,86706.28000000,86321.66000000,86681.37000000,0.00267000,1764628199999,231.47772310,10
1764628200000,86675.21000000,86746.36000000,86450.33000000,86746.36000000,0.00424000,1764629099999,367.12528770,15
1764629100000,86771.28000000,86876.33000000,86561.88000000,86721.47000000,0.02345000,1764629999999,2034.32377860,26
1764630000000,86839.96000000,86839.97000000,86643.11000000,86685.62000000,0.03443000,1764630899999,2984.34803010,27
1764630900000,86685.53000000,86819.92000000,86438.34000000,86500.35000000,0.02094000,1764631799999,1812.53313630,14
1764631800000,86824.98000000,86884.13000000,86584.83000000,86584.83000000,0.02426000,1764632699999,2101.32326480,17
1764632700000,86403.02000000,86625.36000000,86249.78000000,86249.78000000,0.00226000,1764633599999,195.66673120,15
1764633600000,86499.16000000,86653.63000000,86205.75000000,86648.53000000,0.02091000,1764634499999,1811.27480620,13
